"","pathway","pval","padj","log2err","ES","NES","size"
"3663","PID_NETRIN_PATHWAY",0.962305986696231,1,0.0521630305460055,-0.202606564469738,-0.649615484534118,32
"3664","PID_NFAT_3PATHWAY",0.968888888888889,1,0.0519512476197082,-0.188947274686795,-0.676987985073875,53
"3665","PID_NFAT_TFPATHWAY",0.0575539568345324,0.143468676118641,0.252961123069611,0.436116722795059,1.41642206414819,38
"3666","PID_NFKAPPAB_ATYPICAL_PATHWAY",0.00110119137915439,0.0055328334311276,0.45505986738723,0.724163273598468,1.88803041199031,16
"3667","PID_NFKAPPAB_CANONICAL_PATHWAY",0.0030306873344583,0.0127906741660994,0.431707695803346,0.632723851755956,1.79603108463189,22
"3668","PID_NOTCH_PATHWAY",0.0268012665631846,0.0740306323144842,0.352487857583619,0.423290446477381,1.46628368568341,56
"3669","PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY",0.0881294964028777,0.19513824255803,0.20207170902116,0.41754439521539,1.35610276614504,38
"3670","PID_P38_ALPHA_BETA_PATHWAY",0.201438848920863,0.362745045689652,0.128788713061714,0.401369715635947,1.22929820628399,30
"3671","PID_P38_GAMMA_DELTA_PATHWAY",0.632231404958678,0.816283439398739,0.0687943095604775,-0.364012295964842,-0.871779916318742,10
"3672","PID_P38_MK2_PATHWAY",0.995762711864407,1,0.048505983646947,-0.174286303277431,-0.506029011152469,21
"3673","PID_P38_MKK3_6PATHWAY",0.19589552238806,0.355828852063213,0.133554954557592,0.418755044501986,1.23066214755427,26
"3674","PID_P53_DOWNSTREAM_PATHWAY",9.9531871380137e-10,2.50044304677354e-08,0.788186810800237,0.559055797700651,2.23169689968538,132
"3675","PID_P53_REGULATION_PATHWAY",0.244206773618538,0.41557207790746,0.114750719227023,0.329403015620934,1.14105638773424,56
"3676","PID_P73PATHWAY",0.0118508285728628,0.0384024882175278,0.380730400722792,0.407013835766976,1.48965511279553,77
"3677","PID_P75_NTR_PATHWAY",0.989690721649485,1,0.0391956336118146,0.177457640567543,0.629886148609419,64
"3678","PID_PDGFRA_PATHWAY",0.186792452830189,0.343588698914006,0.138022242496643,0.452124115016022,1.26000022640943,21
"3679","PID_PDGFRB_PATHWAY",0.00645886919521924,0.0233952490741788,0.407017918923954,0.369965057530549,1.46348878600631,126
"3680","PID_PI3KCI_AKT_PATHWAY",0.749084249084249,0.908437795772111,0.0549073703290958,0.256066937539158,0.809112505005171,35
"3681","PID_PI3KCI_PATHWAY",0.000231381475969389,0.00147443518349883,0.518848077743792,0.564141684825734,1.91217645527622,48
"3682","PID_PI3K_PLC_TRK_PATHWAY",0.684210526315789,0.858980614853407,0.0678338263479455,-0.262277405395574,-0.873008299139084,36
"3683","PID_PLK1_PATHWAY",0.99288256227758,1,0.0406579344155557,0.165239730072764,0.546494563652457,42
"3684","PID_PRL_SIGNALING_EVENTS_PATHWAY",0.172161172161172,0.322030905322172,0.142056643575821,0.441293589394648,1.26804797193818,23
"3685","PID_PS1_PATHWAY",0.624561403508772,0.811327705767486,0.0614364107201271,0.269440245906854,0.903237293925062,44
"3686","PID_PTP1B_PATHWAY",1.02446638575944e-05,0.000102598924119773,0.593325476396405,0.621117380653731,2.1052974158713,48
"3687","PID_RAC1_PATHWAY",0.277879341864717,0.457540416349402,0.107972360317345,0.324493186181563,1.11221128576979,54
"3688","PID_RAC1_REG_PATHWAY",0.534172661870504,0.728917988790702,0.0702812841717392,0.289021981973757,0.938687032379278,38
"3689","PID_RANBP2_PATHWAY",0.249027237354086,0.421694880184153,0.119348440591015,0.512934736567878,1.20712931732051,11
"3690","PID_RAS_PATHWAY",0.840807174887892,0.966680417793076,0.0589694466690997,-0.251002366832794,-0.784558192372919,30
"3691","PID_RB_1PATHWAY",0.175468483816014,0.326650824807957,0.135002033828631,0.338311997519201,1.19933377607628,62
"3692","PID_REELIN_PATHWAY",0.335570469798658,0.525838289868724,0.108820126769161,-0.349139157320589,-1.08262135884867,28
"3693","PID_REG_GR_PATHWAY",0.181972789115646,0.33652744510978,0.132147260608774,0.328927877853286,1.19005586270244,70
"3694","PID_RETINOIC_ACID_PATHWAY",0.68705035971223,0.861836529422366,0.0580983576873206,0.279831032557508,0.857054663031816,30
"3695","PID_RET_PATHWAY",0.755027422303474,0.912509495546484,0.0544555953940371,0.25514794055221,0.82559500393913,39
"3696","PID_RHOA_PATHWAY",0.839857651245552,0.966522873194221,0.0483117581055019,0.23702887620872,0.783921592099402,42
"3697","PID_RHOA_REG_PATHWAY",0.329805996472663,0.519267524932846,0.0952879846194844,0.314105295594503,1.05758269757717,46
"3698","PID_RHODOPSIN_PATHWAY",0.286016949152542,0.467402780632743,0.115734447701689,-0.385837701823962,-1.12025481663082,21
"3699","PID_RXR_VDR_PATHWAY",0.14365671641791,0.280115321358572,0.158514105424824,0.446878635405789,1.31331342359984,26
"3700","PID_S1P_META_PATHWAY",0.281132075471698,0.461455107712238,0.109250039480711,0.40765073875386,1.13605978107944,21
"3701","PID_S1P_S1P1_PATHWAY",0.0490566037735849,0.127385595853552,0.282013350011725,0.539212953594458,1.5027033972471,21
"3702","PID_S1P_S1P2_PATHWAY",0.354661791590494,0.545310899891524,0.0931454575337804,0.367925918707964,1.06799633768081,24
"3703","PID_S1P_S1P3_PATHWAY",0.00192293262800732,0.00875897584890122,0.45505986738723,0.585636729179061,1.77203346640748,29
"3704","PID_S1P_S1P4_PATHWAY",0.805293005671078,0.946554554326464,0.0530212512043078,0.298129563693211,0.749396516813433,14
"3705","PID_SHP2_PATHWAY",0.00542871717855789,0.0205261877334819,0.407017918923954,0.47529432282127,1.62121989685283,52
"3706","PID_SMAD2_3NUCLEAR_PATHWAY",1.67009909078789e-08,3.21483230177377e-07,0.73376198835648,0.601097206717042,2.21208406857477,80
"3707","PID_SMAD2_3PATHWAY",0.264432029795158,0.441972434102823,0.112378519110475,0.448666980503703,1.16975954861327,16
"3708","PID_SYNDECAN_1_PATHWAY",0.00036830139637737,0.00218869065077908,0.49849310876659,0.569845145396683,1.91027656374084,44
"3709","PID_SYNDECAN_2_PATHWAY",0.0544464609800363,0.137504108398096,0.261663521711573,0.48103024119983,1.455512680967,29
"3710","PID_SYNDECAN_3_PATHWAY",0.461824953445065,0.661624730326963,0.0795564677235957,0.378977028292932,0.98806468230189,16
"3711","PID_SYNDECAN_4_PATHWAY",0.000676839217233426,0.00365335428908734,0.477270815362862,0.614547424774037,1.88220988659841,30
"3712","PID_TAP63_PATHWAY",0.0181628199957873,0.0539930441190453,0.352487857583619,0.436759956514315,1.48977990615691,52
"3713","PID_TCPTP_PATHWAY",0.000291332381955594,0.0017917545914298,0.49849310876659,0.571693064996788,1.87813827529112,41
"3714","PID_TCR_CALCIUM_PATHWAY",0.25187969924812,0.424921568661011,0.116234148779716,0.405839763740852,1.15200466844321,22
"3715","PID_TCR_JNK_PATHWAY",0.444234404536862,0.641633438320539,0.0824344091527096,0.403525419449345,1.01432591935835,14
"3716","PID_TCR_PATHWAY",0.00655298518284338,0.0236667510672769,0.407017918923954,0.443346805576343,1.57518206912377,63
"3717","PID_TCR_RAS_PATHWAY",0.400756143667297,0.595429787633989,0.0880945010398517,0.415855207766564,1.0453188215835,14
"3718","PID_TELOMERASE_PATHWAY",0.0738831615120275,0.171658212308619,0.216542836735348,0.386612075750345,1.37228011496969,64
"3719","PID_TGFBR_PATHWAY",0.00869773130507783,0.0296772038222522,0.380730400722792,0.450879420459153,1.54259540622021,53
"3720","PID_THROMBIN_PAR1_PATHWAY",0.355475763016158,0.546109220504301,0.0919686140000427,0.320354588684887,1.05243574133195,41
"3721","PID_THROMBIN_PAR4_PATHWAY",0.232514177693762,0.401108605886515,0.122107920287081,0.480287487817261,1.20727970074685,14
"3722","PID_TNF_PATHWAY",0.0512367491166078,0.131369264449112,0.266350657088526,0.424915204011565,1.42769094605826,45
"3723","PID_TOLL_ENDOGENOUS_PATHWAY",2.94379166999935e-05,0.00025047577573324,0.575610261071129,0.718284191788025,2.06397472014377,23
"3724","PID_TRAIL_PATHWAY",0.0486486486486487,0.126503556187767,0.276500599254472,0.484619702027863,1.4609767527074,28
"3725","PID_TRKR_PATHWAY",0.969047619047619,1,0.0551351763385257,-0.184478306464593,-0.675326729330395,60
"3726","PID_TXA2PATHWAY",6.66656568573386e-05,0.000509864997904785,0.538434096309916,0.562483085256303,1.92442543176918,53
"3727","PID_UPA_UPAR_PATHWAY",7.5629942211544e-05,0.000566155052252275,0.538434096309916,0.624415844165639,1.97301015388025,35
"3728","PID_VEGFR1_2_PATHWAY",0.00426098076732466,0.0168392078313523,0.407017918923954,0.442974258393291,1.58514488982342,68
"3729","PID_VEGFR1_PATHWAY",0.0174449683587537,0.0523207853123123,0.352487857583619,0.530066793981222,1.55779171521131,26
"3730","PID_VEGF_VEGFR_PATHWAY",0.00559498627339677,0.0210372619341164,0.407017918923954,0.758763598133773,1.69685596515454,9
"3731","PID_WNT_CANONICAL_PATHWAY",0.988700564971751,1,0.0434506826723125,0.201678090133882,0.549974202696873,19
"3732","PID_WNT_NONCANONICAL_PATHWAY",0.203266787658802,0.365155566682469,0.128788713061714,0.389443902515216,1.20621088648417,32
"3733","PID_WNT_SIGNALING_PATHWAY",0.241252302025783,0.412153252723162,0.11776578836269,0.392948139431286,1.16869677187525,27
"3734","PIEPOLI_LGI1_TARGETS_DN",0.605313092979127,0.794962844598319,0.0667426134241917,0.344910362919353,0.883705395376923,15
"3735","PIEPOLI_LGI1_TARGETS_UP",0.000875217163061033,0.00456134626965212,0.477270815362862,0.733163955177022,1.84292529548733,14
"3736","PILON_KLF1_TARGETS_UP",3.94246597330273e-07,5.61877217848971e-06,0.674962860011025,0.365214190779882,1.68602738910962,446
"3737","PIONTEK_PKD1_TARGETS_DN",0.296015180265655,0.480036871104763,0.106323255932708,0.449277262502451,1.15110702251189,15
"3738","PIONTEK_PKD1_TARGETS_UP",0.000538858974598657,0.00301167711972145,0.477270815362862,0.590883583434672,1.86705593839559,35
"3739","PLASARI_NFIC_TARGETS_BASAL_DN",0.101145038167939,0.215584089117801,0.193813302725311,0.497143193318844,1.36398088292258,20
"3740","PLASARI_NFIC_TARGETS_BASAL_UP",0.00197547457062924,0.008970736545915,0.431707695803346,0.595840736861579,1.79627336905251,28
"3741","PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN",0.159709618874773,0.304588604260019,0.147331213699377,0.413451135470265,1.25103022449514,29
"3742","PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP",0.000164673851455636,0.00110270177330357,0.518848077743792,0.543541547575597,1.85962067979525,53
"3743","PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN",0.00255066073843888,0.0110543548143687,0.431707695803346,0.410446783139496,1.59452581039957,105
"3744","PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP",0.0486486486486487,0.126503556187767,0.276500599254472,0.486300122955714,1.46604269596163,28
"3745","PLASARI_TGFB1_TARGETS_10HR_DN",2.83418922447319e-14,1.44856388569454e-12,0.97599468306432,0.522697768649512,2.26465549762764,241
"3746","PLASARI_TGFB1_TARGETS_10HR_UP",1.22566468716326e-08,2.42224026575119e-07,0.747739663149885,0.484126770699407,2.01879356922927,185
"3747","PLASARI_TGFB1_TARGETS_1HR_DN",0.0994152046783626,0.212999734568183,0.197822021315103,0.735505682635592,1.41450954085634,5
"3748","PLASARI_TGFB1_TARGETS_1HR_UP",0.0102366718664155,0.03390313703623,0.380730400722792,0.514395435058325,1.60179694965502,33
"3749","PODAR_RESPONSE_TO_ADAPHOSTIN_DN",0.218691588785047,0.384330890321551,0.12563992130984,0.466156705172071,1.23277894056155,17
"3750","PODAR_RESPONSE_TO_ADAPHOSTIN_UP",2.85955152084468e-09,6.48077563332719e-08,0.774939030136436,0.542712716813029,2.18706465272344,138
"3751","POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN",1.36004432691038e-05,0.000131435081430108,0.593325476396405,0.579269885524357,2.04711387845668,61
"3752","POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_UP",0.380035026269702,0.573029416009108,0.086794975677172,0.296464447474993,1.03379182475045,59
"3753","POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN",0.960502692998205,1,0.0425877779273254,0.195662262352742,0.642793845954388,41
"3754","POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP",0.918981481481482,1,0.0562940749700968,-0.21535754127555,-0.743973062004251,44
"3755","POOLA_INVASIVE_BREAST_CANCER_DN",0.000575076780619692,0.00318527206365661,0.477270815362862,0.415287270662401,1.6389539278144,124
"3756","POOLA_INVASIVE_BREAST_CANCER_UP",4.25068067159691e-27,1.16673312804462e-24,1.34992572002205,0.621233898684762,2.70357309028355,251
"3757","POS_HISTAMINE_RESPONSE_NETWORK",0.27255985267035,0.451787311147386,0.109684061970549,0.380860260233893,1.13274529640254,27
"3758","POS_RESPONSE_TO_HISTAMINE_DN",0.614754098360656,0.801538111004718,0.0697792517076235,-0.357181806936192,-0.884027749541657,11
"3759","POS_RESPONSE_TO_HISTAMINE_UP",0.768482490272374,0.92081224501351,0.0565299525056311,0.326228185884661,0.767738231090822,11
"3760","PRAMOONJAGO_SOX4_TARGETS_DN",0.841269841269841,0.966762411792649,0.0478299633114229,0.235309275075311,0.79227896310396,46
"3761","PRAMOONJAGO_SOX4_TARGETS_UP",4.77531594878202e-07,6.67733330121199e-06,0.659444398037935,0.655516169612605,2.22936748875474,51
"3762","PROVENZANI_METASTASIS_DN",0.00825033251481659,0.0284784416708457,0.380730400722792,0.361046315582177,1.45183507364303,136
"3763","PROVENZANI_METASTASIS_UP",5.51626568510456e-05,0.000432603650712274,0.557332238758646,0.407080520721961,1.68889225725513,175
"3764","PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN",0.0018275650035373,0.00842293796095456,0.45505986738723,0.38771277845679,1.56243420672261,138
"3765","PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP",0.0192098125108819,0.0565160462557147,0.352487857583619,0.406456870747298,1.47055453349035,70
"3766","PUJANA_ATM_PCC_NETWORK",1.32783260864254e-19,1.51393345579228e-17,1.14219120216838,0.371954128072958,1.83753247692544,1284
"3767","PUJANA_BRCA1_PCC_NETWORK",6.48995958042448e-06,6.87101292150369e-05,0.610526878385931,0.275022533703818,1.36647969083988,1499
"3768","PUJANA_BRCA2_PCC_NETWORK",1.81632134012259e-05,0.000165977280538207,0.575610261071129,0.349639671248327,1.59823902266868,405
"3769","PUJANA_BRCA_CENTERED_NETWORK",0.000655429121320834,0.00356113285785095,0.477270815362862,0.423140050268527,1.66548690683316,114
"3770","PUJANA_BREAST_CANCER_LIT_INT_NETWORK",0.00458200446857929,0.017844054186359,0.407017918923954,0.406186015417826,1.55990254889708,97
"3771","PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN",0.757874015748031,0.914458536422771,0.0577308549299813,0.360019042571208,0.777704537286298,8
"3772","PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP",0.115942028985507,0.238018386928419,0.175204047558551,0.375841451685388,1.28586772988353,53
"3773","PUJANA_CHEK2_PCC_NETWORK",0.000144338630036859,0.000989540783721707,0.518848077743792,0.292238022232539,1.39117365209412,711
"3774","PUJANA_XPRSS_INT_NETWORK",0.00030551452473594,0.00185892294155834,0.49849310876659,0.399160025631352,1.63566495033129,160
"3775","PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN",0.721202003338898,0.88783247704074,0.0523759084097997,0.220246390938017,0.891587470682789,146
"3776","PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP",0.948096885813149,1,0.041488040200221,0.195452934376636,0.69941134108304,68
"3777","PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN",0.00186226805407652,0.00854567711997589,0.45505986738723,0.312112582018533,1.4141083876934,362
"3778","PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP",0.0107920554871995,0.0354678151732308,0.380730400722792,0.312827467111291,1.36867104712719,263
"3779","PURWIN_A375_MEWO_COMMON_SOX10_TARGETS",0.479477611940299,0.678779098775464,0.0776798560117236,0.331715937291286,0.974866459818693,26
"3780","PURWIN_A375_SOX10_TARGETS",0.214539007092199,0.379191171371401,0.123257226381337,0.344770839499128,1.16861189216978,48
"3781","PURWIN_MEWO_SOX10_TARGETS",0.0847750865051903,0.189809113622346,0.20207170902116,0.345886637413703,1.29290041095394,84
"3782","PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN",0.000215437457201428,0.00139580869479202,0.518848077743792,0.706876119390031,2.00651750346554,22
"3783","PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP",1.01660980063879e-09,2.54530244342367e-08,0.788186810800237,0.502678912857994,2.09063029003111,181
"3784","PYEON_HPV_POSITIVE_TUMORS_DN",0.318897637795276,0.508356720520711,0.103958471559957,0.524973094997656,1.13403434167557,8
"3785","PYEON_HPV_POSITIVE_TUMORS_UP",0.158894645941278,0.303575205225783,0.143758989039275,0.315525777724264,1.18766847518412,89
"3786","QI_HYPOXIA",5.37519925871317e-05,0.000422434800703322,0.557332238758646,0.439754787223069,1.75586330579726,131
"3787","QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2",0.262295081967213,0.438796580690523,0.11146266692298,0.366255889829176,1.14049917074991,33
"3788","QI_PLASMACYTOMA_DN",1.80419806694643e-05,0.000165072986100493,0.575610261071129,0.493572884737642,1.87402713004728,93
"3789","QI_PLASMACYTOMA_UP",3.23885406159997e-21,4.70649950010145e-19,1.19534448258848,0.587777658594747,2.55314783615042,245
"3790","QUINTENS_EMBRYONIC_BRAIN_RESPONSE_TO_IR",0.0137763541137653,0.0433715209588422,0.380730400722792,0.39417142284763,1.42288965313157,71
"3791","RADAEVA_RESPONSE_TO_IFNA1_DN",0.416988416988417,0.613033358123618,0.0870515867946735,0.447415647866607,1.03220655802266,10
"3792","RADAEVA_RESPONSE_TO_IFNA1_UP",0.160777385159011,0.305989009094357,0.144630528034484,0.367341039174003,1.23424502299071,45
"3793","RADMACHER_AML_PROGNOSIS",2.07061552177641e-05,0.000185778833315798,0.575610261071129,0.538377556757758,1.94344848607909,71
"3794","RAFFEL_VEGFA_TARGETS_DN",0.00167097264413189,0.00781793594966475,0.45505986738723,0.915003451685097,1.75971599252253,5
"3795","RAFFEL_VEGFA_TARGETS_UP",0.639376218323587,0.821500893549948,0.0653834195468773,0.384316096948794,0.859462767081108,9
"3796","RAGHAVACHARI_PLATELET_SPECIFIC_GENES",0.0155520505690543,0.0477904505310217,0.380730400722792,0.416219946363785,1.47737329399303,64
"3797","RAHMAN_TP53_TARGETS_PHOSPHORYLATED",0.952290076335878,1,0.04577044581081,0.23368958940588,0.641159603050661,20
"3798","RAMALHO_STEMNESS_DN",0.00515960128423622,0.0196494373676642,0.407017918923954,0.442775980957847,1.58213405005355,65
"3799","RAMALHO_STEMNESS_UP",0.00452791672611714,0.0176985183846277,0.407017918923954,0.356131607423154,1.48039451929696,184
"3800","RAMASWAMY_METASTASIS_DN",0.320072332730561,0.509586884630568,0.0985499803531691,0.312243835735666,1.07533146174731,55
"3801","RAMASWAMY_METASTASIS_UP",0.223931623931624,0.390116893501943,0.11776578836269,0.32121978514757,1.14127279016814,63
"3802","RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN",0.522267206477733,0.718493088399198,0.0774767547848578,-0.437879539924081,-0.974545134891957,8
"3803","RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_UP",0.064,0.154669917525419,0.252961123069611,0.745253547169025,1.49569419229453,6
"3804","RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_DN",0.189189189189189,0.346192859526193,0.13880510939114,0.555534905033546,1.28164219316058,10
"3805","RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_UP",0.00525499859377738,0.0199512267307808,0.407017918923954,0.745550912444818,1.72001704641934,10
"3806","RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_DN",0.828185328185328,0.960326038861709,0.0526973085708419,0.313190690212114,0.722543983184445,10
"3807","RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP",0.612903225806452,0.800533275722879,0.066132620475844,0.342403515702613,0.877282525411324,15
"3808","RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP",0.949152542372881,1,0.0507027937029348,-0.220944599376034,-0.641498356665249,21
"3809","RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_DN",0.208661417322835,0.372086083681311,0.132846300606183,0.58569701752616,1.26520870882838,8
"3810","RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP",0.00581156343843739,0.0216865542005335,0.407017918923954,0.882532247959784,1.69726803520974,5
"3811","RAO_BOUND_BY_SALL4",0.0135896406674149,0.042874766703368,0.380730400722792,0.313774926836258,1.3340098609068,204
"3812","RAO_BOUND_BY_SALL4_ISOFORM_A",0.00485352695688422,0.0186757467691947,0.407017918923954,0.358100695626762,1.45716061162594,152
"3813","RAO_BOUND_BY_SALL4_ISOFORM_B",0.00462255673080494,0.017973645294856,0.407017918923954,0.295228908505574,1.36038191617079,451
"3814","RASHI_NFKB1_TARGETS",0.000182570158223227,0.00121063495472866,0.518848077743792,0.745571724146948,1.97170846200153,17
"3815","RASHI_RESPONSE_TO_IONIZING_RADIATION_1",0.0860805860805861,0.191747286878035,0.206587922696891,0.426529297019782,1.35933095243773,36
"3816","RASHI_RESPONSE_TO_IONIZING_RADIATION_2",2.94689649683947e-06,3.40178347945129e-05,0.627256739718528,0.493080263076573,1.94841155332437,118
"3817","RASHI_RESPONSE_TO_IONIZING_RADIATION_3",0.982456140350877,1,0.0404934829859503,0.179026352983595,0.600145230961809,44
"3818","RASHI_RESPONSE_TO_IONIZING_RADIATION_4",0.115789473684211,0.238004121173556,0.172324344900946,0.384679166320428,1.28954962925891,44
"3819","RASHI_RESPONSE_TO_IONIZING_RADIATION_5",0.0686767169179229,0.162452329741056,0.222056046145248,0.318413327993891,1.26868717261431,129
"3820","RASHI_RESPONSE_TO_IONIZING_RADIATION_6",9.38073710698762e-10,2.38902552233283e-08,0.788186810800237,0.65296522359882,2.37860754934083,75
"3821","RATTENBACHER_BOUND_BY_CELF1",0.000163390374497951,0.00109582449357857,0.518848077743792,0.339825430011557,1.54069157884198,363
"3822","RAY_ALZHEIMERS_DISEASE",0.616141732283465,0.802782415251891,0.0676760401641789,0.412340335521414,0.890727744707371,8
"3823","RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN",0.546489563567362,0.740792249650628,0.0718276293603809,0.363508024771887,0.931355033913074,15
"3824","RAY_TARGETS_OF_P210_BCR_ABL_FUSION_UP",0.00214800511013055,0.00963611735543431,0.431707695803346,0.756081586387465,1.8347134776949,12
"3825","RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN",0.0196028977426658,0.0573990814582758,0.352487857583619,0.302124103220508,1.30877513677875,242
"3826","RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP",0.0146650555349886,0.0456075226898031,0.380730400722792,0.337217606405972,1.39062277077497,166
"3827","REACTOME_2_LTR_CIRCLE_FORMATION",0.91497975708502,1,0.0502948063662358,-0.300769728796489,-0.642846416867829,7
"3828","REACTOME_ABACAVIR_ADME",0.0110628599501222,0.0362132752165883,0.380730400722792,0.746017903899843,1.61153005856619,8
"3829","REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT",0.0313590133698813,0.0848490865586675,0.321775918075361,0.804381323762521,1.54696977033754,5
"3830","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",1,1,0.0379271467108098,0.110684197155999,0.426344062541392,100
"3831","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.739035087719298,0.901625276474015,0.0640703750499722,-0.294766288348418,-0.811893739056011,18
"3832","REACTOME_ABC_TRANSPORTER_DISORDERS",1,1,0.0383205781976994,0.100118479677588,0.366819911384955,76
"3833","REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",0.75763358778626,0.914458536422771,0.0562940749700968,0.291469712838248,0.799687336777693,20
"3834","REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS",0.321495327102804,0.511178259849577,0.10027910675413,0.415093374350629,1.097738946128,17
"3835","REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.831140350877193,0.961533115883684,0.0584693210386381,-0.257719714964371,-0.752733933919965,23
"3836","REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS",0.00857674413422372,0.0294678955858748,0.380730400722792,-0.654018088248914,-1.70493480646981,14
"3837","REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS",0.993865030674847,1,0.0469758727821845,-0.235829377068048,-0.456505926546041,5
"3838","REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.00294124590248149,0.0124628778635165,0.431707695803346,-0.693317938885558,-1.80738408798567,14
"3839","REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION",0.812741312741313,0.951812524872472,0.0535669384770951,0.318472735941527,0.734729882957224,10
"3840","REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING",0.914110429447853,1,0.0508054139066364,-0.329514640620649,-0.637856861588581,5
"3841","REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",1,1,0.0408229003677776,0.149573418769574,0.458107147196869,30
"3842","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5",0.796812749003984,0.940315172431294,0.0559428593065705,-0.371755741586847,-0.757917205736543,6
"3843","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3",0.960743801652893,1,0.0489954089862481,-0.23095250196016,-0.553112504891535,10
"3844","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN",0.609311740890688,0.798358658021099,0.0696133438850965,-0.420574999627683,-0.898910713577103,7
"3845","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K",0.556,0.749729985443959,0.0736212741014394,0.465913679154194,0.9350702008312,6
"3846","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS",0.964566929133858,1,0.0466015072985992,0.230203796295709,0.497280742710418,8
"3847","REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K",0.42,0.615872576177285,0.0886261133285098,0.523161840134656,1.04996498022981,6
"3848","REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS",0.925196850393701,1,0.048505983646947,0.266249415488651,0.575145628399349,8
"3849","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",0.719298245614035,0.885943044415093,0.0597317976364411,0.412580522925751,0.793466454207016,5
"3850","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.558608058608059,0.75310975483797,0.0689567351672811,0.323799097250466,0.930429986864535,23
"3851","REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.309368191721133,0.496152119069585,0.112378519110475,-0.357890363716099,-1.10224495417888,27
"3852","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.139240506329114,0.273643965103438,0.158514105424824,0.361216902046853,1.24398900740736,55
